query_no,query,author,doc_no,Melanie,Manushi,Nidhi,Final
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Monument_to_the_Battle_of_the_Nations,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/article/the-women-of-the-battle-of-britain,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/shows/hunting-hitler/articles/10-things-you-didnt-know-about-hitler,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/United_States_Army_Transportation_Corps_class_S118,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/shows/river-hunters/articles/the-battle-of-newark-castle-and-the-river-trent,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/List_of_World_War_II_weapons_of_France,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/List_of_World_War_II_weapons_of_France,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/United_Kingdom_membership_of_the_European_Union,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/shows/secret-war-on-drugs/articles/6-things-you-didnt-know-about-the-cia,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Queen_Alexandra%27s_Imperial_Military_Nursing_Service,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/BBC_WW2_People%27s_War,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/BBC_WW2_People%27s_War,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Ranks_and_insignia_of_the_German_Women%E2%80%99s_Auxiliary_Services,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/articles/hitler,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Ranks_and_insignia_of_the_German_Women%E2%80%99s_Auxiliary_Services,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/The_Art_of_War_(Bone_Thugs-n-Harmony_album),0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/United_States_at_the_Summer_Olympics,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Pornography_in_Germany,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Queen_Alexandra%27s_Imperial_Military_Nursing_Service,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Queen_Alexandra%27s_Royal_Army_Nursing_Corps,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Politics_of_Japan,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/article/the-drug-that-fuelled-the-nazi-blitzkrieg,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/World_Kendo_Championship,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/article/the-death-of-the-doodlebug-the-rise-and-fall-of-hitler%25E2%2580%2599s-v-weapons,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/article/killing-hitler-the-many-assassination-attempts-on-adolf-hitler,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Kilmarnock_War_Memorial,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Minesweeper_War_Badge,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Minesweeper_War_Badge,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Japanese_clothing,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/United_Kingdom_membership_of_the_European_Union,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/article/the-destruction-of-warsaw-the-nazi-plan-to-obliterate-a-city,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Psychological_operations,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Psychological_operations,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Psychological_war,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/shows/hitlers-circle-of-evil/articles/was-hitler-a-weak-dictator,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Military_history_of_Somalia,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/United_States_at_the_Olympics,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/List_of_rulers_of_Shan_states,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/California_during_World_War_II,1,0,2,2
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Transnistria_(World_War_II),0,0,1,1
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/article/was-the-destruction-of-dresden-an-allied-war-crime,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Politics_of_Japan,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/California_during_World_War_II,1,0,2,2
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/German_armored_fighting_vehicle_production_during_World_War_II,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/German_armoured_fighting_vehicle_production_during_World_War_II,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Karl_Friedrich_Schinkel,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Karl_Friedrich_Schinkel,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/article/how-america-nearly-nuked-the-moon,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/M1903_Springfield,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/article/aktion-t4-the-nazi-euthanasia-programme-that-killed-300000,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Racial_segregation_in_the_United_States_Armed_Forces,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Racial_segregation_in_the_United_States_Armed_Forces,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Antisemitism_in_the_Soviet_Union,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/France%E2%80%93Germany_relations,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Operation_Paperclip,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/88_mm_gun,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/article/the-battle-of-stalingrad,0,1,1,1
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Australian_War_Memorial,0,0,0,0
151802,United States battles won in WW2,Melanie,https://www.history.co.uk/article/terror-from-the-air-the-german-zeppelin-raids-of-1915-1918,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/German_submarine_U-37_(1938),0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Battle_dress,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Battle_Dress,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/United_States_at_the_Summer_Olympics,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/World_War_II,1,1,1,1
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/WWII,1,1,1,1
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/WW2,1,1,1,1
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/The_Second_World_War,1,1,1,1
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Second_World_War,1,1,1,1
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Beginning_of_World_War_II,1,1,0,1
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Second_world_war,1,1,0,1
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Outbreak_of_World_War_II,1,1,0,1
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Royal_Australian_Corps_of_Military_Police,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/World_Kendo_Championship,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Results_of_the_War_of_1812,0,0,2,2
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Results_of_the_War_of_1812,0,0,2,2
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Transnistria_(World_War_II),0,0,1,1
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/WW2,1,1,1,1
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Beginning_of_World_War_II,1,1,1,1
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Second_World_War,1,1,1,1
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/World_War_II,1,1,1,1
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Second_world_war,1,1,1,1
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Outbreak_of_World_War_II,0,1,1,1
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/WWII,1,1,1,1
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Prisoner_of_War,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Prisoners_of_War,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/POW,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Enemy_Prisoners_of_War,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Prisoners_of_war,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Prisoner_of_war,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Australian_War_Memorial,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Battle_Ground_High_School,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Tamil_United_Liberation_Front,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Tamil_United_Front,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Royal_Australian_Corps_of_Military_Police,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Demographics_of_South_America,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Ethnic_groups_in_South_America,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Japanese_war_crimes,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Japanese_war_crime,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Japanese_war_crimes,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Japanese_war_crime,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Battle_E_device,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Battle_E_device,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Battle_of_the_Sexes_(tennis),0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/The_Battle_of_the_Sexes_(tennis),0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Battle_of_the_Sexes_(tennis),0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Military_history_of_New_Zealand_in_World_War_II,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Military_history_of_New_Zealand_in_World_War_II,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Military_history_of_New_Zealand_during_World_War_II,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Military_history_of_New_Zealand_during_World_War_II,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/John_S._Battle,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Battle_Dress,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Battle_dress,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/John_S._Battle,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Mexico%E2%80%93United_States_soccer_rivalry,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Soviet_military_ranks,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Military_ranks_of_the_Soviet_Union,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Prisoner_of_war,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Prisoners_of_War,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Prisoners_of_war,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/POW,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Enemy_Prisoner_of_War,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Prisoner_of_War,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Antonio_Borja_Won_Pat,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/List_of_United_States_Navy_oilers,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/World_War_3_(1997),0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/2008_United_States_House_of_Representatives_elections,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Antonio_Borja_Won_Pat,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/1910_United_States_elections,0,0,0,0
151802,United States battles won in WW2,Melanie,"http://en.wikipedia.org/wiki/United_States_elections,_1910",0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Cliff_Battles,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/1910_United_States_elections,0,0,0,0
151802,United States battles won in WW2,Melanie,"https://en.wikipedia.org/wiki/United_States_elections,_1910",0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Military_history_of_the_Crusader_states,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Military_history_of_the_Crusader_states,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Cliff_Battles,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Trans-Mississippi_Theater_of_the_American_Civil_War,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Trans-Mississippi_Theater_of_the_American_Civil_War,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Women%27s_Softball_World_Championship,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/ISF_Women%27s_World_Championship,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Battle_Effectiveness_Award,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Battle_Effectiveness_Award,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Battle_efficiency_competition,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/World_War_3_(1997),0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Battle_of_the_bands,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/1864_United_States_presidential_election,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/Teamsters_Union,0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Teamsters_Union,0,0,0,0
151802,United States battles won in WW2,Melanie,http://en.wikipedia.org/wiki/World_War_3_(1995),0,0,0,0
151802,United States battles won in WW2,Melanie,https://en.wikipedia.org/wiki/Battle_of_White_Hall,0,0,0,0
151803,battle of stalingrad,Melanie,http://www.history.com/topics/world-war-ii/battle-of-stalingrad,2,2,2,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stopped_at_Stalingrad,1,2,2,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stopped_at_Stalingrad,1,2,2,2
151803,battle of stalingrad,Melanie,https://www.history.co.uk/article/what-if-stalingrad-had-fallen,2,2,2,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_(2013_film),0,1,1,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_(2013_film),0,1,1,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/The_Battle_of_Stalingrad_(film),0,2,1,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/The_Battle_of_Stalingrad_(1949_movie),0,2,1,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/The_Battle_of_Stalingrad_(film),0,2,1,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Battle_of_Stalingrad,2,2,2,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_battle,2,2,2,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Battle_of_Stalingrad,2,2,2,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Battle_for_Stalingrad,2,2,2,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Battle_for_Stalingrad,2,2,2,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/The_Battle_of_Stalingrad,2,2,2,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Battle_of_stalingrad,2,2,2,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_battle,2,2,2,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Battle_of_stalingrad,2,2,2,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Defeat_at_Stalingrad,2,2,2,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad,1,1,2,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Volgograd,1,1,1,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_(book),0,2,1,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Battle_of_Kalach,0,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Battle_of_Kalach,0,1,0,1
151803,battle of stalingrad,Melanie,https://www.history.co.uk/article/the-battle-of-stalingrad,2,2,0,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_(Grossman_novel),0,0,1,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_(Grossman_novel),0,0,1,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_(1990_film),0,2,1,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_(1989_film),0,2,1,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_(1989_film),0,2,1,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Soviet_Southern_Front,0,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Soviet_Southern_Front,0,1,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_(2005_video_game),0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_(video_game),0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Bombing_of_Stalingrad_in_World_War_II,1,2,2,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Bombing_of_Stalingrad,1,2,2,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Bombing_of_Stalingrad_in_World_War_II,1,2,2,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Bombing_of_Stalingrad,1,2,2,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_(wargame),0,0,1,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_(wargame),0,0,1,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Four_Steps_to_Death,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Case_Blue,1,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Breakout_at_Stalingrad,0,1,1,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Case_Blue,1,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Fall_Blau,1,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_Front,1,1,1,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_Madonna,0,1,1,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_Front,1,1,1,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_(book),0,1,1,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_Madonna,0,0,1,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Volgograd,1,0,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad,1,0,1,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/List_of_places_named_after_Stalin,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/List_of_places_named_after_Joseph_Stalin,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/List_of_places_named_after_Joseph_Stalin,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/List_of_places_named_after_Stalin,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_(1993_film),0,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_(1993_film),0,1,0,1
151803,battle of stalingrad,Melanie,https://www.history.co.uk/history-of-ww2/how-russia-won-the-battle-of-stalingrad,1,2,2,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Red_Army_order_of_battle_at_the_Battle_of_Stalingrad,1,2,1,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Soviet_order_of_battle_for_the_Battle_of_Stalingrad,1,2,1,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Red_Army_order_of_battle_at_the_Battle_of_Stalingrad,1,2,1,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Soviet_order_of_battle_for_the_Battle_of_Stalingrad,1,2,1,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Place_de_Stalingrad,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Last_Letters_from_Stalingrad,1,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Romanian_Armies_in_the_Battle_of_Stalingrad,1,1,2,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Romanian_armies_in_the_Battle_of_Stalingrad,1,1,2,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Romanian_armies_in_the_Battle_of_Stalingrad,1,1,2,2
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_(Paris_M%C3%A9tro),0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Hitler_Stalingrad_Speech,1,1,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Hitler_Stalingrad_Speech,1,1,0,1
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_(painting),0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Battle_of_Voronezh_(1942),0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Battle_of_Voronezh_(1942),0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Operation_Uranus,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_(painting),0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Soviet_4th_Mechanized_Corps,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Operation_Uranus,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/War_of_the_Rats,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/German_World_War_II_strongholds,0,1,0,1
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/The_Doctor_of_Stalingrad,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/The_Doctor_of_Stalingrad,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/XIV_Panzer_Corps,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/XIV_Panzer_Corps,0,0,0,0
151803,battle of stalingrad,Melanie,http://www.history.com/topics/world-war-ii/battle-of-kursk,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_Oblast,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Volgograd_Oblast,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Volgograd_Region,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/German_16th_Panzer_Division,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/German_16th_Motorized_Infantry_Division,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/German_16th_Panzer_Division,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalin_Wasn%27t_Stallin%27,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalin_Wasn%27t_Stallin%27,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Axis_order_of_battle_at_the_Battle_of_Stalingrad,1,2,0,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Axis_order_of_battle_at_the_Battle_of_Stalingrad,1,2,0,2
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Volgograd_Tractor_Plant,0,0,0,0
151803,battle of stalingrad,Melanie,https://en.wikipedia.org/wiki/Stalingrad_Tractor_Factory,0,0,0,0
151803,battle of stalingrad,Melanie,http://en.wikipedia.org/wiki/Stalingrad_Tractor_Factory,0,0,0,0
